object_name,galactic_l_deg,galactic_b_deg,distance_to_sun_Lj,brightness_mag,object_type
HR 2795,197.62740984040602,15.661753813611476,421.45796663122906,5.08,Star
HR 2796,229.04320965379293,-0.13161316215150318,612.660130692467,5.584,Star
HR 2797,133.11433807294546,28.466248681004146,848.2167897909368,6.51,Star
HR 2798,224.23713649505973,2.5106053520554523,111.37316188527915,6.553,Star
HR 2799,236.5405265916559,-4.127904642613955,1385.8617690046297,6.584,Star
HR 2800,240.2034406722517,-6.027802027225033,2135.2106129468657,5.986,Star
HR 2801,216.28053556567596,6.889948344643618,1956.9942019853424,5.971,Star
HR 2802,239.26377555943492,-5.501708647994087,694.8507224805186,5.886,Star
HR 2803,279.0856505868974,-22.688543815454366,662.0620587527089,3.99,Star
HR 2804,165.73977245736577,26.027780035836336,967.3204557809331,5.783,Star
HR 2805,177.6675849461596,23.15210892995268,946.7665700931967,5.188,Star
HR 2806,224.4143783674131,2.6274158004998265,3831.5258793027306,6.43,Star
HR 2807,219.1264343364,5.489475300701164,580.605155736281,6.238,Star
HR 2808,193.34119046587534,17.78298815543864,181.5794093719304,5.022,Star
HR 2809,149.68634805155,28.26224214631761,761.7932318143743,6.462,Star
HR 2810,195.3777429857479,16.974052010601344,337.111807342995,6.17,Star
HR 2811,221.8074180890899,4.11612776165048,845.7936109828561,5.816,Star
HR 2812,233.29437739203158,-2.0565444932396724,601.9878047797388,4.95,Star
HR 2813,263.5698966719471,-16.999629816532643,111.01531397955208,5.953,Star
HR 2814,263.5681389184222,-16.997731824530764,115.09243177892128,6.443,Star
HR 2815,263.37012952808374,-16.871775271800455,532.4085385698088,5.367,Star
HR 2816,190.90491093729298,18.96950015893084,218.4151845123614,5.759,Star
HR 2817,202.5321810404178,14.189214392617474,1512.4133789574669,6.41,Star
HR 2818,168.7137239290244,25.745518235021258,270.6388544742267,4.61,Star
HR 2819,244.85503315208004,-7.896440392881761,1179.6228174625455,5.43,Star
HR 2820,206.16801242559137,12.66782298032871,292.2437790890833,5.361,Star
HR 2821,190.84630800063917,19.26873791781875,133.44019572793246,3.79,Star
HR 2822,241.24443038832692,-5.92464507222162,667.0175156772093,5.356,Star
HR 2823,245.15579332236916,-7.925358952285299,1310.7962263655018,5.39,Star
HR 2824,243.41392167140057,-6.943702207149479,1801.7819264989848,6.587,Star
HR 2825,231.08719276645445,-0.21405542067794367,949.3479347444592,5.19,Star
HR 2826,236.96330770771263,-3.464532269690647,713.9489178952084,6.2,Star
HR 2827,242.6165305221429,-6.485717024084841,0.0,2.45,Star
HR 2828,208.44801624854162,11.778388259744274,791.2318890274883,4.986,Star
HR 2829,248.4767400827123,-9.491270507945277,726.0767710027943,6.297,Star
HR 2830,147.27853312985576,28.691648414123684,512.806214113996,5.643,Star
HR 2831,233.58317089770762,-1.5079731747828795,10298.589842655734,6.272,Star
HR 2832,228.98382886364877,1.0465469892005164,121.82772405650005,5.78,Star
HR 2833,222.0236370470753,4.967252847145515,1998.0869701674415,5.962,Star
HR 2834,244.9205535041817,-7.519302435532793,634.7688038326727,5.28,Star
HR 2835,197.05350639111063,17.14230090848163,100.29879387764626,0.0,Star
HR 2836,207.31107999524585,12.539412913958552,285.80887683536105,6.377,Star
HR 2837,198.29093399791068,16.66032054033182,445.9407320446725,5.935,Star
HR 2838,220.9491487897843,5.591269549973608,662.4542617968865,6.766,Star
HR 2839,236.25583513013873,-2.8129390907262826,5173.79143966857,6.038,Star
HR 2840,206.96519847385787,12.762449802964587,1359.0688379679768,6.375,Star
