object_name,galactic_l_deg,galactic_b_deg,distance_to_sun_Lj,brightness_mag,object_type
M 51,104.85158475905082,68.56070178078463,24859639.1078693,8.36,GX
M 63,105.9977353174577,74.28758292737959,27622509.783318803,8.59,GX
M 64,315.6819735429646,84.42296536336882,20092307.26345623,8.52,GX
M 74,138.6168076729638,-45.705270800406794,29545817.70298532,9.46,GX
M 77,172.10370821417982,-51.93379153101516,47927773.71225815,8.87,GX
M 101,102.03699232917411,59.77141278681372,21766073.045135792,7.86,GX
M 102,92.03402047579715,52.48906124338408,47906718.50609811,9.89,GX
M 104,298.46058621104555,51.14928244379635,39695427.2850217,8.0,GX
M 106,138.3196860124184,68.84239606571371,23799761.342913494,8.41,GX
M 108,148.31444528747306,56.25173924915683,34041830.65736116,0.0,GX
IC 1101,6.47365650070465,50.54551432422441,1000000000.0,0.0,GX
Luhman 16,285.18855711273005,5.292486236189812,6.52312755388856,16.2,Star
CNS5 2194,235.00547024581962,23.369458173863038,7.403,0.0,Star
LHS 1565,251.86977942184177,-52.90488708591617,11.9820068473602,13.07,Star
Mercury,216.18255559999994,35.81305555999996,6.1306e-06,0.0,Planet
Venus,181.0017222,-13.501555559999986,1.14156e-05,0.0,Planet
Earth,359.99999999999994,3.657637883683045e-14,1.5855e-05,0.0,Planet
Moon,359.99999999999994,3.657637883683045e-14,1.58144e-05,0.0,Planet
Mars,252.70138889999993,58.79597222,2.40996e-05,0.0,Planet
Jupiter,190.7196944,7.3069166669999985,8.22347e-05,0.0,Planet
Saturn,99.67702778,-62.46919444000001,0.000151468,0.0,Planet
Uranus,170.62905560000002,-25.741111109999952,0.000303571,0.0,Planet
Neptune,100.0286944,-61.480027780000015,0.000475122,0.0,Planet
Pluto,19.72874999999996,-28.052194444443955,0.000780172,0.0,Planet
Voyager 1,33.16780556000005,26.64194443999998,0.002618191,0.0,Satelite
Voyager 2,338.2172499999999,-32.94749999999994,0.002008302,0.0,Satelite
Pioneer 10,178.75525,-7.14077777799998,0.001799015,0.0,Satelite
Pioneer 11,25.48147221999998,-5.152388888999948,0.002174251,0.0,Satelite
New Horizons,17.19788889,-14.382972220000008,0.0009587,0.0,Satelite
